# virglrs commit map, main reworded to the CLAUDE.md commit-message rules.
# old_sha	new_sha ('-' = not on main)	where it lives now	old subject
d6cfbd1784cd042a711714e4c8a14dde1646142f	2b7f816aa511827b3e88d570f7044d64e2440972	main	vrend: key linked programs on a variant id the sub-context mints
d6fb75c21873a4f19ee05a64db5c28ccdc8aceaf	c4f4de605a6d04eeca2b828ef3f6118f179639f5	main	venus: the string door's doc named one member for all of them
d94b8fe3b8f9b652c092be641d3fd8b701511d95	799b6e1c5d3d950d508348efc0248dc51a270c4a	main	venus: widen the arena's generation, which a guest was free to cycle round
d9545e37ba773c46100e23a1d9f7a8c12ec51a62	c58d01600cf29b82c3518188c8166b1046fef71e	main	venus: walk a pNext chain in one place
d9e81552ef6fbf6498f91f9f257b3203fe8772a2	ea9099bebfe781405cff071790023fa38c5ecf77	main	CLAUDE.md: add commit message guidelines
da2cf07f4051ea7e1c6871ae58e4271319fe6467	56b27a839a91364112298c35371303286b1b4af4	main	docs: name metal.rs as an unsafe module, and record what the corpus cannot see
da3ea99a9a31e882e9bd7e07046971a6b23f2b56	066f051e82f84761284022dbdcbba8561455feca	main	dmabuf: the measured modifier is X_TILED, not Y
dbcea6755b33d00d44c6b16056552b9d7d0a44ab	f8d4b302744c515dc10d9fadd53a9c862c9c3c99	main	Relicense to MIT: the metadata the header rewrite could not carry
dbd2f5eb24c12655912eb48485763d43c22b3fd6	2b24daf7f638ddc8f604fac1cceca91e6c82b6ea	main	venus: refuse to import a share the host has no address for
dc011d8586ebe9a99b3da452888d3ed4c6cfcd67	c49bda03a58bad4739abccf4cab9e2f43d139fbd	main	harness: capture a classic corpus from the enhanced guest, for video
dc2be3ce4bfd8474151062e1e4a46792e9b30a65	e76ffce9cb225c80a9076b4903c963c050bce050	main	harness: score against upstream on Linux, since the fork will not build there
dc56c69f6b2cc094ed86ad3366d1870b4735d328	7a9d50547da4841ee44a87e5c1c057c3f924e254	main	venus: witness the run a pool allocation hands over
dcefb3b33fb50e4ab96ec156bf6f1eba51129814	64010ced5de06193882870220c3c32fc7d464e84	main	vrend: reach a composite target whose decoder is already gone
dd4b4b46dee87686e324cd909d3e74d909fe5eac	5f6ef1fc124d02d3a169e0203a3edfedf44c7cbd	main	venus: a destroyed pool takes its objects out of the object table
dd4ecbb916e3625dca998329f01549ba5a186e9f	016369d228dbd76f7b111da48908ee6568aa4251	main	metal: mint a planar IOSurface, one allocation with its planes inside it
dd6c1e9c790af036e6734282250279674eb3df58	d92b9d2717333381ef8980914b8e8c031524dc2d	main	venus: witness the handlers that do more than forward an array
dde3e206d59f7e659c9b1b2f7fada7c943e9bcbe	2295b1fd4c4c47d796d692619a91eecd655c147e	main	venus: serve the four remaining ring-transport commands, suspending rather than blocking
de18e7d2726461bc85fc58e2fd5ba94c92524247	beeb42b94aa4984ad1c1d1d669beda7b5c1ddaaa	main	docs: the two decoders agree on descriptor slots, within stated bounds
de33597aa2ceba6c6c109db4ee68d445191a21d3	1b8ea9640e8562c1d5aa091f35ca247fd51c268b	main	virglrs: generate venus's protocol info, what the capset tells a guest
de80f40c1482f379f26bc33b796e9a7474e5ff2c	b1fff470a0d689d6bf40398e0ba65396913a24cf	main	harness: gate the C tests on the first divergence, not the whole diff
def5650f532ba8856e2231ecabfa9d13963d851f	1d2b555e8edb4b1a1195c9981818670bff58e796	main	venus: let no address query hand the driver a null
df695488bf88f7d8db5e00ea4dfcd40c2c3c18ff	f36b85bd3942d85cd59084db55b366e09d5a0aea	main	harness: write the rule the census taught, not the story
df7b0d33aad97d023dd99c8caf107eaf15a6a4c0	406708af916f3ddecc7dfcf34bccd4c22fb1f1a6	main	vrend: say that journal_seq answers 0 because it is unwritten
e003ca1b3f211f2497f3e3f09fadd1d29b1a2776	a9caa06c69107e5ccb719ef3011d833c2dfb1f1a	main	video: refuse an AV1 order hint width instead of asserting on it
e01d7bc0b7148f50540b6f34164e498bee8e859a	70d24f5bb6e62e5665b667d7155b0852e3d0617c	main	docs: score parity is not the P2 midpoint on its own
e045e7f9cac054061d203cf809cddb0b0d6a01d2	4bfec6515377c19f5832536f26762278a337a68f	main	venus: tee every dispatched command into the journal
e0461ebbbec73b154bc934378cd360ca56d6ee4b	7ddce17d58b2d67e22a4244da1b49d848ecd0e2f	main	docs: the dangling-object state does occur, and two frames that did not score colour
e07782f77b17bfd843c1c433cfdfbd9bbb00aa05	1ed8cdfde0552a1fa978b2324a1908961f42f434	main	venus: every backing gives its allocation back, not only the two that owned one
e0e3cdfa4a3062b367e762e0beac3b49b99d8043	a03f3ec59fa4a3ea43986e280b5a993df7ba29a5	main	harness: book the C leg's unreproducibility, and the QEMU rig as the fix
e1916d7c15153e343dd8646028e1943367137b33	8a18d61aceaa87166d8e9147f29a331462435b2e	main	venus: mint the pages for every allocation the host can address
e1a0d83864c7fa80eb39c8b981a7bd4bfd561ad9	ecaa3ff1c107567d422f3fc44fd215bfb8081984	main	venus: serve the two-call enumerations, and speak for the renderer in one
e2454bd0a596a153e69be9229311c5ce52f30a2b	6e631ebf543abad34646f344451d25e5e507b874	main	abi: finish the last three P2 entry points, two of them as refusals
e2c69993002635786a0f1afd966daf204fa79540	54a6af2e10308e37109071af0df9b3ac428e3884	main	vrend: keep the framebuffer working after the guest frees what it draws into
e30f917fe77d4e10773d97763b31ec30cf12352b	100f88006cb2bfc31d41247f903d35d15b1bd3ca	main	egl: prove a plane image samples its plane, by content
e3198b7ae66567a2d2487f9bfe075b25264f8300	d725b7e02e6a2f99e85e7335c205498f7974a95d	main	harness: score the blits the sweep cannot read, through a draw
e31adceb67ade77694a0c00b6ed9b9588b71c42c	5e9c6c5b58dc5494f9b72568742805f50e888e17	main	harness: render a half-float readback, so a blob mismatch can be looked at
e33a80b3086284cc7901aa6e155f601aeb92ab6c	237909b7772edbeb5156e8a3303fee526d5263e2	main	venus: let the driver's tables say which handle they hold
e386697f353ec21da05e1b1d0ad2cdb95593b1da	2734ac270fb56a53d053515a88af0dc2ed4d12f4	main	venus: stop the census reporting storage a context only borrows
e4268099be13285f69b4859ea1167043a777ce9d	ff5e1b7fa2a17f081438b2cb218211c563b25460	main	harness: the recorder's default capacity holds a desktop
e4bebecf33beef3698c91f1a21176e19af5fd9c9	23a9532693d438325107e02d9361ae8c0e281fed	main	docs: the liveness stamp and the poison rule are decisions now, not open ones
e524668c61b7694a7051dc7fb04d7b5606bfe226	5632fb20992d0081bb786bc6f0aab15fde8c5c0d	main	harness: catch the venus replayer's lock up with the crate
e55ceff811caee5dd543c6f4d0a3b35dc4ec350e	cb54ba333132f7062235c30749c1377222f013d5	main	docs: describe the oracle the harness actually has
e5aaad99e78c9f52372249e02fcd1c73d8723d7a	dbe8c245d88401c902854d3f8f1bb433dcc6226b	main	harness: build the reference renderer here, not in limina's tree
e6b14bd44bbfbd35dc64cf54023e1ef95d75422c	1824525bd12d0cfff57d80aa4416d8d33686b193	main	venus: one resolution for the resource a guest asks about and then imports
e6b552c751972eaea01fd702ff2c1417aff84651	94e715bf6a3760796a58b617f2c4a3b5af40492a	main	venus: have the ring self-deadlock say where the ring actually stands
e755c4587a8112f44959c699460ed0f7689b4499	f2594953faab418809206f28e837543c0b574c54	main	harness: document the IOSurface leg
e7bdac1920c86b1c67a5db6d7aa0c980e4e636cb	11e32fe63d8c253db9483c36dc7464b5e9be6a72	main	video: rebuild the AV1 frame header and temporal units from the descriptor
e7c5d45b05cf4b3b2525ab887ac6a3bbaba60406	0456d8087cc2b7ed6a3927aa530186bb00b32da4	main	fence: retire through a trait, not the VMM's callback table
e81518d858a130660221b1b9ea1810001d783273	f12bf02bd956027ddb4c57a7e37cbc181c161bbd	main	harness: document --smoke
e89074bd97188d373a3bcd30e6e6da28e6b4601d	cf951ebc27b990fde45bdf843fc7124c37c296ac	main	metal: a planar plane's pitch is the kernel's, and it is not the tight one
e94ec6fd50aa250a168d6cfd84087f4d3aa7d7b9	69207f2851e4ca98defa6a6009a4ede004e6cd18	main	vrend: report a resource's texture name under the resource switch
e9ba8b3d1bc17111f7452249a72a3c1c13c22324	7cb9ee33a3dfe9ccb720a0a9e334c7ea3457365c	main	vrend: generate the format tables from gallium's yaml and the C's GL triples
ea7723776989b87e2c58d0f41cec6412e6993557	83071cde671a3c028b7f1bf61148b206d091d73c	main	Restore the sampler-view GL objects: the desktop failures were flakes
eb92c918d6a38f64ed6fc2aaa2601998973cdb0f	09da48bc14aa7f54131a87e6613e05f358ef8591	main	harness: retire a corpus's views before it frees what they name
ebab714f70c1df009a3d6c3e68d7f0ed6691757e	21bc8049ac65798b1fbf2dd2cac41382897996eb	main	venus: hold a recording under its buffer, not in the journal's vector
ebf2362fdf75847eb017fd7d4e47eefd5812f76f	2bf6b0de22d5b5bc5d3f1ff3633139166d9cbd3a	main	vrend: a VideoToolbox decompression session, and planes that cannot be over-read
ec73d40469b493c4646302de896b730768b46a3c	6d8f426747b5c90543753b26daed8357356f26a9	main	venus: refuse to answer a command this build does not serve
ecc56a0c140ae7d7cdd291b9b2a36f0da0f3d142	12b3610fb47c58b8a6da06aae541e81754b49b5a	main	docs: blob resources are P3's blocker, not one of its gaps
ecda9f685d7b94fb885f757ba490cb923d68526b	d70b241217901c1ced3211337817bd3326fe7a5c	main	docs: book the desktop-GL leg with what now needs it
ee13c54d8f2e9ba797440829fa87e679802ef02c	58421b6ebaf8f5a7c4e165cf66ea010e369c3653	main	venus: witness the pipeline run that only partly succeeds
ee2f171eaa2ac5e1ff665b403c4f531484714e2f	7d2ee66b0a3ef72563c718fd37ebab1d08b6d419	main	vrend: compare a sysval generation, not the sysval block
ee3962531b179460b073bad46d13de7f4438d9a7	82cb577b503735066c760575e04eb99a83e5fd94	main	refusals: one marker for both renderers, and name the object
ee40d37cc5b47f70a86fa8dd43a6df11328e9143	ed7d31f08aa3d59ceb5fd0ae8a8dca6468f99061	main	docs: re-plan the phases against what the harness proved
ee742454d14344ade758195e6f9c98057978734d	36ade8dfae75880ae7af24ce756023e6cd107875	main	venus: a mapping of a descriptor is not a host allocation
eed47561926a2e1a2fb382d76cf31c264cf06924	176b5cb6842cf99f22479d809453151315215acd	main	vrend: the gallium slot caps are one table
efcea05ce7ed58b971bce2ee8e30e34da8485617	abf63b625fd892fc951711f394ee7f39a1072221	main	venus: test the generation against an orphan, which is the only thing it guards
f007757417dd5d1b803fb1468b8882be08b343be	c507c7631eb8c80350a2b1d8925ee06f071d5869	main	venus: the rest of the arrays stop being a count and a pointer
f00ec03a047da391f172f90f7fdf2482585e5f71	721df76ee9ec992582f300f3ffa8dc1c7d7d2022	main	harness: score the hazard the classic fence exists for
f01daa2570019303d9359c4495d417bb8ad00007	25d18e2ae651a2cb92e7e1e8791077244b6c1120	main	docs: retire the blob-publish lock window; the witness already closed it
f0a0399132279c51aa27f458a505bf19045d76a4	9e7327db304ceffd49cfa23d268e1a2748f0a2ac	main	docs: the bare-integer id item is landed
f0c1646f6257e36e2fb3c20eb89ab427d1ee953e	ea22118bfadc81537f93c77b268220e96b052ed1	main	docs: book the export gaps, and say what dmabuf.rs's unsafe actually is
f1110edc6b7f3a8dad2bf1f06d39a5659c643584	022761b57c67745fe67f48b795d163f83459d837	main	harness: let the ABI gate own the freshness of what it scores
f159f5766e0ec2b27032520d83df8c058801175f	b3c984315a273907d57a9b9e6f4594258ffa744d	main	vrend: count what a guest command costs, because a pegged profile cannot
f1764c1dc5c57f0f2a8d61f7eed80dbdaf237ab0	a0895a4776bd28129904ec120ff506875d8da9a5	main	harness: drive the Basemark graphics suite, so the sample can be aimed
f1923bee2ea9469bd3ae58437300b2a9ddc17ae5	6974c544be416cd8073188d8d748d95fb8e94f95	main	harness: build the rust leg's limina, instead of swapping a dead dylib
f19fdaefecb07b68029b5df0d274cb3a37e49cae	cf223dddc333af5159e304c1bf7c0dc383c67c64	main	renderer: say which half of CREATE_BLOB failed
f280626aa6ddd89b3f31f16556b097cd1efbfb81	2f437e2bb18907fc5e783b51cb9bfe28e3a32a0f	main	venus: serve the query pool family, with the read-back measured against the pool
f312e7be9518471f1c1f301ffb095e7234680d29	6d16cbe0830efd78ea11fa730fc83d772b6544bd	main	ids: a ring's object id and its fence timeline index are two types
f32b241cd10c1e5f6947f2063791f9c4f03dbe22	c333ce8757e2cc50f3c4c814f5828267001143b6	main	surface: whose layout it is decides whether a refusal asserts
f3631f371b9867bcce66fd8567b934a24bcc1d5a	ea59623b13f007e88f8ca93748144d0a292a3833	main	venus: replay the frees, so a pool ends holding what the guest holds
f36d52a1ff7f94d1fb1fc7f9d5c1fcf040dd3232	3a36465b2c37b0460c91b9c75c9a4779ad0645d9	main	vrend: the encoder's object byte is answered by every command, not defaulted
f3ce7745f98df337dc9496c00f07f186b3d58925	04d66e40725c987e468769b8500bf8ae7ed7c060	main	docs: the classic corpus carries 33 translations
f425a5f8c71790c50214d5ed28248c6bb99ef222	13990a09d7bb4db47f6ab8eafdf1f6c846e64640	main	venus: hold the generated structs to the layout a C compiler gives them
f464cd45c5406391be161ad08a453f78561fa693	9c483e3ca45ef8ab9dc41034dbb2e2e3416629a9	main	vrend: a sampler view of a plane-backed target binds that plane's image
f53a6d78f0b09b2ece54777081d02a095bf2b673	945f8302952d460c4d80a591643d9646901ded94	main	video: decode H.264, keeping the session across a mid-GOP parameter set change
f5860ba3a2aea4c99f6296ace206525b0a0c6abf	dc0cfe2bb2d3f357e2b54ce1ec84fb059c1bde49	main	harness: rebuild a context from its journal and require the same world
f615a41152e70e513ed4e59e29bdaeb880c0645d	248a48ce016b01d2e97bb1072bfaace84d93a88f	main	video: derive the AV1 sequence header, and read the descriptor's bit-fields
f620563604df739e2fdab49c60535593e1b644b4	d81f2ff5ebacdcb7274d5dceb03e309e11012e24	main	vrend: mint the view for a swizzle, not for every sampler view
f64ea1b34acbb53b9403faca6f884fb1482a27e6	6a741bc04d9b52f26fd7ce89fbb5d6f5e0e057a6	main	docs: book the vrend budget accounting design
f66eacd7d04cc024dcf9330a2644b1a6ae798ace	f1b3d1930f9cc020a26b85c21c08a360f9469975	main	harness: the venus replayer exists; say what it still cannot do
f6f8f438f69f8fab75d8d4e04a21b3c66e5946fb	d1df12c791c63cc0ac978a3f3818cf257754eea0	main	venus: diff every reply against venus-protocol's own encoder
f74163c77c87327e37f8f4a98b06f34c47739c8a	2db27520e0027495bd5bcb3b8aeb42c298736bd4	main	harness: say what the three guest images actually are
f79435028df0bdef24be0aa0da5f13dc7b978e6a	091e7a97e038b2c2ef94947bfd5a4cfcacafcc1e	main	venus: record the full ring stream, so a corpus has a beginning
f7c3b80a96888a12e9aecc8575fffc0ec59673ee	81079bf4ac960fe3926f424d6fb3c3ceb692443c	main	virglrs: route venus submissions into the generated dispatcher
f7f9c2cf9c46b643556f0c9a9cc706c9df067154	933780deaaa0c81c7ee0e2e1bff1da33a59664d5	main	venus: prove the count and the array behind it are the same number
f8352942e4c19914d0a16d445055ccb61b0147d6	0e838488272c2c8a4abcf58af9c61065a1d07f1f	main	venus: decode an output blob as room the guest offers
f83996d74976dd6cec8532b859cf20f339fca976	6dcb2e9f84c82e0ed4bd015697a5b068b93c0394	main	venus: start the rings, and make a running one unreachable
f8f8a3898f6455454e3e1f3197591e7b24d61b11	f061bc494b555f22b42bd8c6f74ddfc38d380a92	main	harness: three sabotages for the one resolution behind the query and the import
f91faa3ab15cf0aa77ff74d790967c256c08e4e9	e45660cdfeb95524e58fa89904823c223d155993	main	vrend: name an unserved decode layout once, not once per allocation
f9eee144c45213ec78ebfb37b351bb1de990744d	9fcee6cf590c8ab3ba38eb59f53a8437e0773e1d	main	harness: pin the corpora to a release, and fetch them when they are missing
fa420c6202b054850c579d4292ceaa86029f1f61	708b20e1fa0fee40b3058ffc49579ee6ce2e1d6a	main	harness: do not symlink a tracked file into the rig worktree
fa633752882110833a736a4f6f1c55c0931d7c7f	3f078cc757f0e6934ee743ed46845b912fb1fc33	main	harness: the ring-seqno wake has no honest sabotage, and that is the design
fa6c0eda08a74ebe15fb70268f0b30e0b26efbd7	cd33bec7b33b09e2be90c24abe80f5a367f7ad93	main	Serve resource_get_info_ext, and answer it with the real texture
fab575ba2fe232882e67133831085819047026ca	03156761d4d2cf489255ea5a71370a83f6e7eb64	main	Stop claiming iosurface storage on a host that has none
fac5320a5a53bb2eef9398e2f09ae5bd18a9eb0d	045a741988cce76384891ccb53aa37956f88e99f	main	venus: destroy a device's objects on the way out, before the device
fad18ac4250670830364d0ab74d2f4dc32f7bc1f	26e99fba3c40b21ed4c8d2927f2ab0a971735e0f	main	vrend: name the guest defect a wrong colour matrix comes from
fba0f07ea34b0b653fbbcbfea5626f9edba307d3	760ba1b4348c161a0cfa3359318215e43dc5de21	main	venus: a ring takes a share of the memory it lives in, not a way to find it
fc0096279f6c2640bc48824e0867bb7855417314	c9f6e6add126add85efecafe85a5fced442c3889	main	docs: the guest-plane writeback is for export, not for decode
fc159dda06a8f1f9b8b5a058bd8781712e76e1f4	e642055df2790f8fd661062fd13237c9de08f532	main	renderer: name the surface a blank scanout readback came out of
fc3c9183b71a49a1797ed265939a729c12098100	6a5f5f6eff812348fcf83b995811c536a3b192a8	main	harness: bisect a scanout's score line by stream position
fc3fa95eee088d28cc9bcdd49bade6bccc38d0d7	5798048c71347e0fc90a47cd848e05d8ecfe295b	main	docs: P3 order and the host GL, measured
fc8fe4c952c2cf49ab79d81878add1236b51e48e	3ae1ae92e42272f940c1957fc2284f5f26a45087	main	harness: let the vrend trace decoder be imported, not only run
fc9b3964e829d1314fc0e664e09eaf6492feea20	345365c5d5e7e25a7c53a7012937f9181f96491f	main	vrend: the shader blitter's depth path
fdc69afb8cf54129b1c04b1f506f92093c2e1176	833393efdcd9e8cd7141fbd59d75ac38c4cd8914	main	docs: the venus generator's C is not confined to its templates
fe5e2092c45f47747eeac4667a33a10a9e8081fe	835c0c122f1c536888795b8423e2e5e997d38183	main	venus: pages know why they are not a surface, and a scanout of them says so once
fea55653930a0fe9facdf071db59830f7654a4b2	fec19e27cccb4e057e20ee4d95efa5988614fed2	main	vrend: hash the tables the command path walks, never order them
feef5488deaf3faa1c7a84d0aee7ec1d0d81a9ff	c6b0d21c3ddb08992e84e0d68d6c075f1d2b6760	main	vrend: stop building a fill list for every command
ffaaafede11b1668485bc6e8ea14a23de652f4d7	ee444403631a37486969a2541ed47493daf720dc	main	docs: P4's delivery path was designed against code the merge replaced
57d6ecfda3c4a4b92a7029b3a79e3c2cc56b15e0	deb095baa3042d3ba867df7866a471a08e4261c2	main (was 61abe500be57 before the reword)	vrend: split the fence's cost into the walk and the sync, and by hop
9994798d675299d4619023db586a715e092894c4	ea9099bebfe781405cff071790023fa38c5ecf77	main (was d9e81552ef6f before the reword)	CLAUDE.md: add commit message guidelines
0a3692631de7c090b249a15b01d8d215cc2db946	-	dropped; local branch old-main only	docs: give two test docs back the sentence that says what they are
dd6eb0675796376d738456bc8c5b9cc7e0aba97e	-	dropped; local branch old-main only	harness: refuse a sabotage whose witness this host does not build
5582aa3281f5fb762b7d0d5c55d05f20bd9ce204	-	parked/fence-sync, unchanged	harness: point the sabotage sweep at this repository
4e674542e150c546039e980696ebb6f5c020fc7f	-	parked/fence-sync, unchanged	vrend: name the method that actually spends a Fence
627bba19bba821d7a1a356e7ba863eb354364d7f	-	parked/fence-sync, unchanged	vrend: open the blitter through Current, not behind its back
7715b058e3ca66e48c306678f106486728dc82ea	-	parked/fence-sync, unchanged	vrend: fence a context when the thread leaves it, not when a fence asks
d0416c9066ec34448362d095daa3d8355536b029	-	parked/fence-sync, unchanged	config: say what the host property measured, including where the cost went
e801e0fe6a4ae6acfc69f3a5f9ef40a197f84c9f	-	parked/fence-sync, unchanged	vrend: let a VMM say its GL submits a fence, and stop flushing behind it
033339a83636a7b9aa321d0287d45e90b592b28a	f0fdc66e4cbda4b2f8902916916b8008c03e535d	main (rebased from goiaba's unpushed main)	harness: the sweep asks whether a resource claim is collected
1ed17c25a38baf67ebbda43011b64d71414d84f8	e8ba4fb5989c583fc29362c162c21e126d522f3d	main (rebased from goiaba's unpushed main)	renderer: a resource's id is free when its owner lets go of it
44ba79dd7a9b2798715b74bcafd2119d1d129543	f375f8248969c24b668e2ec872a9fddae4d64725	main (rebased from goiaba's unpushed main)	renderer: the presentation path is named for the surface, not for Apple's kind of one
398851e318067ea034a53ff9a552f1c0c2e82055	8811eb17f26f36afd8f93c601661c0c614bc0f5f	main (rebased from goiaba's unpushed main)	harness: a venus corpus's acceptance travels to another driver, its bytes do not
a0cdf8901f18a091291bffabed781317273d1829	62ea3c2f40b483aed9973719becabc4f3a1f436d	main (rebased from goiaba's unpushed main)	docs: a venus corpus recorded on one host's heaps scores no bytes on another
